Id2,Geography,Total_Male,Male_LHS,Male_HS,Male_College,Male_Bachelors,Male_Graduate,Total_Female,Female_LHS,Female_HS,Female_College,Female_Bachelors,Female_Graduate
36047043200,"Census Tract 432, Kings County, New York",31369,24276,28580,23603,47426,67632,31111,19309,26723,-,63646,51103
36047043300,"Census Tract 433, Kings County, New York",26940,21157,30573,33681,38846,-,32404,17917,27429,26612,47530,-
36047043400,"Census Tract 434, Kings County, New York",42237,-,57784,45809,35870,77250,40156,12563,-,35972,50313,38333
36047043500,"Census Tract 435, Kings County, New York",30138,20765,30106,51181,37292,-,27051,16103,17235,38889,30688,62778
36047043600,"Census Tract 436, Kings County, New York",26576,31298,22400,32049,38750,36023,25871,16579,19893,34688,36515,39881
36047043700,"Census Tract 437, Kings County, New York",28182,26076,22109,38777,32462,31632,24419,14896,24271,30865,50294,-
36047043800,"Census Tract 438, Kings County, New York",41518,16563,31875,37768,77500,83125,26429,-,21042,18750,27692,47500
36047043900,"Census Tract 439, Kings County, New York",26250,21394,-,84792,-,-,36341,15881,31364,35764,56823,53750
36047044000,"Census Tract 440, Kings County, New York",38906,16767,34485,56838,50789,-,35982,17961,25893,21944,56000,64773
36047044100,"Census Tract 441, Kings County, New York",30685,23633,30469,35222,38826,-,25161,15495,22500,25682,37043,52917
36047044200,"Census Tract 442, Kings County, New York",61420,32250,50592,61985,93194,111797,35563,-,-,35662,40556,61250
36047044300,"Census Tract 443, Kings County, New York",33255,22880,33789,34148,56917,59615,25833,13711,28854,15962,56771,52000
36047044400,"Census Tract 444, Kings County, New York",63333,-,31500,-,65521,103906,34219,11471,-,21410,64107,49778
36047044500,"Census Tract 445, Kings County, New York",30804,20245,36495,23676,38281,-,35266,10257,-,-,51279,53068
36047044600,"Census Tract 446, Kings County, New York",41488,30156,21287,-,67143,75156,23913,16157,15694,-,30625,86250
36047044700,"Census Tract 447, Kings County, New York",41181,19813,35114,-,48750,56250,24010,20333,-,16250,45909,44706
36047044800,"Census Tract 448, Kings County, New York",51681,-,41250,43000,80089,-,32308,-,-,-,40625,61875
36047044900,"Census Tract 449, Kings County, New York",36313,-,32292,30703,60313,62083,24803,13664,30397,26563,31940,43125
36047045000,"Census Tract 450, Kings County, New York",60500,-,-,-,60000,105000,-,-,16875,-,-,-
36047045200,"Census Tract 452, Kings County, New York",60811,-,37132,51776,61300,91094,30903,-,-,29688,26932,38000
36047045300,"Census Tract 453, Kings County, New York",20690,10294,-,25083,54861,97500,34048,-,-,-,48438,57500
36047045400,"Census Tract 454, Kings County, New York",25119,-,-,-,-,-,36510,-,-,13068,46618,40000
36047045600,"Census Tract 456, Kings County, New York",37159,24167,35682,56932,-,-,31528,-,35880,-,24773,57763
36047045800,"Census Tract 458, Kings County, New York",64773,40714,64129,91389,"250,000+",-,31607,-,-,29375,-,73750
36047046000,"Census Tract 460, Kings County, New York",32375,-,23971,-,-,91364,27063,-,18229,-,26648,80096
36047046201,"Census Tract 462.01, Kings County, New York",48583,43750,-,49274,68250,-,27782,-,-,21477,31500,36250
36047046202,"Census Tract 462.02, Kings County, New York",48929,21667,-,76250,-,73125,15035,-,9410,37143,-,67917
36047046400,"Census Tract 464, Kings County, New York",32163,24659,31094,42708,45875,57143,29375,13750,20547,35833,-,51607
36047046800,"Census Tract 468, Kings County, New York",66667,70833,24583,67262,103214,70724,25213,-,23125,-,-,-
36047047000,"Census Tract 470, Kings County, New York",41950,51964,-,36042,-,50481,19013,-,10114,46938,-,38750
36047047200,"Census Tract 472, Kings County, New York",32273,-,25938,-,101719,77917,27174,-,22708,15250,-,72000
36047047400,"Census Tract 474, Kings County, New York",31806,30000,27974,26250,71071,55972,20161,-,16920,16905,40962,-
36047047600,"Census Tract 476, Kings County, New York",26887,31793,20493,21513,30417,-,14054,9837,14521,15595,63889,-
36047047700,"Census Tract 477, Kings County, New York",61332,-,41908,65500,61528,101875,53676,27917,35526,55324,54675,62424
36047047800,"Census Tract 478, Kings County, New York",22279,21875,15000,63167,-,55694,18304,17636,18618,-,-,-
36047048000,"Census Tract 480, Kings County, New York",30851,12837,36898,-,61193,-,18146,11250,-,-,21902,-
36047048100,"Census Tract 481, Kings County, New York",58929,34000,-,68365,60250,83688,52000,-,-,42303,60750,70438
36047048200,"Census Tract 482, Kings County, New York",24167,15425,22819,-,41071,51500,28352,25972,39318,21786,25288,40625
36047048400,"Census Tract 484, Kings County, New York",27991,16369,32125,36375,-,70066,20190,-,11408,13869,43480,50592
36047048500,"Census Tract 485, Kings County, New York",44471,31364,35074,36635,51696,47969,38250,19135,40313,41389,42697,-
36047048600,"Census Tract 486, Kings County, New York",26250,19539,24250,30270,-,-,20833,20000,15521,25625,-,94464
36047048800,"Census Tract 488, Kings County, New York",32412,-,34464,18611,67500,-,50313,45000,24643,45721,74500,63625
36047048900,"Census Tract 489, Kings County, New York",17500,18864,-,-,-,-,18870,17604,24449,-,-,-
36047049000,"Census Tract 490, Kings County, New York",31048,21339,28212,37396,47019,30476,31979,-,15795,24926,-,51250
36047049100,"Census Tract 491, Kings County, New York",36586,-,30431,60821,46932,-,30732,11816,31250,32452,45644,-
36047049200,"Census Tract 492, Kings County, New York",31867,17250,-,-,43472,45795,33173,17109,19643,15714,41538,63750
36047049300,"Census Tract 493, Kings County, New York",41659,28853,23350,53409,58984,-,26250,21982,20830,32976,40047,-
36047049400,"Census Tract 494, Kings County, New York",40631,30313,32286,40885,44787,63750,47275,-,30117,31583,61103,67500
36047049500,"Census Tract 495, Kings County, New York",54038,27083,45708,40144,65769,97125,44776,-,26250,-,52734,52875
36047049600,"Census Tract 496, Kings County, New York",41667,28510,24375,35714,60347,80972,35250,21528,25625,-,41515,64375
36047049700,"Census Tract 497, Kings County, New York",70298,-,-,51685,63333,115179,50528,-,22344,28235,51027,62578
36047049800,"Census Tract 498, Kings County, New York",39865,22292,26940,40000,41250,56111,37246,21583,-,42273,41164,46750
36047049900,"Census Tract 499, Kings County, New York",60568,-,44625,50938,62279,74167,47019,12946,-,-,60833,64620
36047050000,"Census Tract 500, Kings County, New York",54545,-,66563,61250,42292,62857,62679,-,24000,-,51833,69732
36047050100,"Census Tract 501, Kings County, New York",64612,50600,-,97292,54483,97500,45186,-,20542,44435,50143,47037
36047050202,"Census Tract 502.02, Kings County, New York",64154,-,35139,37132,64118,104531,70000,-,-,57614,59107,73125
36047050300,"Census Tract 503, Kings County, New York",47841,-,-,38636,71313,60855,54555,-,54028,41324,61792,54276
36047050400,"Census Tract 504, Kings County, New York",60911,18750,38906,62548,63478,74135,55156,17543,46458,64783,46292,75152
36047050500,"Census Tract 505, Kings County, New York",30162,16510,20284,-,42500,46375,31100,"2,500-",21375,31510,38185,53583
36047050600,"Census Tract 506, Kings County, New York",27959,20063,27217,40036,60885,83654,30183,15700,25506,31154,63600,51296
36047050700,"Census Tract 507, Kings County, New York",29063,14327,-,41250,39286,-,15063,13750,15809,9500,-,68942
36047050801,"Census Tract 508.01, Kings County, New York",28538,24643,30667,28616,50577,67667,26935,26190,26738,20349,61500,-
36047050803,"Census Tract 508.03, Kings County, New York",30804,27083,-,20917,37679,96250,33083,17917,-,33083,39519,58925
36047050804,"Census Tract 508.04, Kings County, New York",28967,-,26214,40694,27031,84653,30016,17938,21914,31853,42679,40781
36047050900,"Census Tract 509, Kings County, New York",27813,28750,27742,-,11875,-,11696,11875,10978,-,-,-
36047051001,"Census Tract 510.01, Kings County, New York",40212,25357,41324,-,44583,26202,30315,18068,26038,35119,41635,47404
36047051002,"Census Tract 510.02, Kings County, New York",32267,26273,23750,26394,46397,53229,35721,17303,26111,30705,50938,66111
36047051100,"Census Tract 511, Kings County, New York",51295,21250,37625,50536,71437,57375,43229,21538,21080,35938,60319,65372
36047051200,"Census Tract 512, Kings County, New York",43611,22708,41304,55192,53160,72260,27360,-,25868,25865,42149,52070
36047051300,"Census Tract 513, Kings County, New York",60799,12083,46354,35950,69570,81688,43480,-,-,48512,56959,40575
36047051400,"Census Tract 514, Kings County, New York",42007,25662,40927,42784,61528,82596,31583,15917,26423,27604,60963,59191
36047051500,"Census Tract 515, Kings County, New York",86469,-,66786,101250,85938,92446,57279,-,-,-,65625,115208
36047051601,"Census Tract 516.01, Kings County, New York",36016,26161,-,40022,51140,58333,31744,21964,30561,31923,45119,80288
36047051602,"Census Tract 516.02, Kings County, New York",31227,-,25294,19740,60964,70221,30766,-,21384,22255,45893,71154
36047051700,"Census Tract 517, Kings County, New York",75278,-,-,36957,79911,102396,58590,-,-,41346,58603,71597
36047051800,"Census Tract 518, Kings County, New York",62543,23723,35326,61797,95714,111154,42778,21591,21134,52300,45950,75427
36047051900,"Census Tract 519, Kings County, New York",77334,-,48149,-,94519,77462,50679,21583,-,-,51806,63798
36047052000,"Census Tract 520, Kings County, New York",32145,22241,35313,21193,52125,71667,34655,21964,24239,32902,60750,33750
36047052300,"Census Tract 523, Kings County, New York",37458,26995,35618,32354,50609,37184,37135,-,-,35379,47233,53784
36047052500,"Census Tract 525, Kings County, New York",41133,-,36797,20552,75139,56364,26299,-,18079,26910,37000,42000
36047052600,"Census Tract 526, Kings County, New York",36801,31329,32095,28021,66856,48750,35046,20469,16319,20288,61944,51034
36047052700,"Census Tract 527, Kings County, New York",41771,24299,30114,26472,60521,-,23112,10526,18737,-,40611,50521
36047052800,"Census Tract 528, Kings County, New York",53917,-,-,39167,52625,80385,57946,13750,-,39583,41908,76161
36047052900,"Census Tract 529, Kings County, New York",30607,-,42237,-,-,97875,15430,16750,11449,-,29290,63047
36047053000,"Census Tract 530, Kings County, New York",25000,20938,14917,21493,-,72596,30142,11417,25476,30561,41010,-
36047053100,"Census Tract 531, Kings County, New York",35833,-,31475,38942,-,57700,13843,9943,11191,12500,-,-
36047053200,"Census Tract 532, Kings County, New York",36750,28705,41103,47829,34286,44063,41970,30711,51346,65250,-,50481
36047053300,"Census Tract 533, Kings County, New York",21382,17500,27273,31414,-,-,10841,11250,10407,14318,-,-
36047053400,"Census Tract 534, Kings County, New York",30552,-,-,-,-,73617,22020,20784,13906,-,25986,35188
36047053500,"Census Tract 535, Kings County, New York",25825,13824,30163,25417,-,-,11295,-,12232,-,-,-
36047053700,"Census Tract 537, Kings County, New York",27386,21667,38029,14821,-,-,11354,12868,10125,-,-,-
36047053800,"Census Tract 538, Kings County, New York",26216,21770,26605,16750,26149,63814,30383,-,-,41053,17061,64095
36047053900,"Census Tract 539, Kings County, New York",26389,11964,31196,-,35809,-,18889,-,12250,40417,36250,-
36047054200,"Census Tract 542, Kings County, New York",50373,-,26118,51959,52143,76591,26415,6359,25125,21250,29205,40819
36047054300,"Census Tract 543, Kings County, New York",71875,-,-,-,-,101563,51955,-,-,-,-,-
36047054400,"Census Tract 544, Kings County, New York",32235,-,-,-,60417,70278,25833,17009,12813,-,46719,61042
36047054500,"Census Tract 545, Kings County, New York",30682,15887,43305,33750,-,-,23075,13125,21331,28148,-,-
36047054600,"Census Tract 546, Kings County, New York",39444,-,47708,28854,40833,52222,38250,5357,27500,27083,54048,48158
36047054700,"Census Tract 547, Kings County, New York",41662,-,-,47625,59000,71000,30161,-,16250,37989,73854,-
36047054800,"Census Tract 548, Kings County, New York",56250,38750,35625,-,-,105750,41146,-,14653,30119,47232,81923
36047054900,"Census Tract 549, Kings County, New York",74861,7396,36389,36397,100100,158421,47218,-,14167,-,75000,70417
36047055000,"Census Tract 550, Kings County, New York",38462,19563,39167,-,37727,88333,32261,26667,21375,45489,51818,31995
36047055100,"Census Tract 551, Kings County, New York",49406,16713,23339,35574,68377,-,44929,12566,26250,39934,56750,47500
36047055200,"Census Tract 552, Kings County, New York",41173,-,27750,47337,-,101818,30527,28929,-,30234,32273,88125
36047055300,"Census Tract 553, Kings County, New York",65417,41023,33625,60515,81210,70417,46325,9028,24107,29000,48438,52337
36047055400,"Census Tract 554, Kings County, New York",34190,22150,26635,41250,44688,53043,36758,-,30897,34620,41524,57689
36047055500,"Census Tract 555, Kings County, New York",91250,13816,35200,63750,84833,129602,65534,-,-,40750,65485,84500
36047055600,"Census Tract 556, Kings County, New York",41509,15357,36648,27228,67900,61071,40920,16602,-,40526,58214,46806
36047055700,"Census Tract 557, Kings County, New York",85857,32986,73550,-,101094,138611,46875,-,14375,36970,65066,60250
36047055800,"Census Tract 558, Kings County, New York",44471,14423,43409,34750,51635,82386,27235,-,24926,33036,32813,59000
36047056000,"Census Tract 560, Kings County, New York",35287,26250,32000,45509,50208,-,47951,-,-,29531,50278,-
36047056100,"Census Tract 561, Kings County, New York",46900,19375,30139,-,52083,79306,46056,13472,21333,26298,45833,61378
36047056200,"Census Tract 562, Kings County, New York",63125,-,54500,34750,-,94583,33125,-,-,18594,-,47250
36047056300,"Census Tract 563, Kings County, New York",37721,18870,-,36905,42296,51438,55441,17800,-,66806,57660,60431
36047056400,"Census Tract 564, Kings County, New York",69651,-,-,70125,69143,86250,51607,-,23750,67917,60694,72596
36047056500,"Census Tract 565, Kings County, New York",71026,-,20954,-,74053,79000,59922,-,26042,68237,62031,59883
36047056600,"Census Tract 566, Kings County, New York",60250,-,46071,68250,66630,62000,36556,-,26685,45750,24423,55313
36047056800,"Census Tract 568, Kings County, New York",59063,-,43571,63036,76477,71944,35962,-,32750,20893,63750,80547
36047056900,"Census Tract 569, Kings County, New York",69750,25658,31875,61875,73516,87708,48482,10938,24327,40625,53958,63646
36047057000,"Census Tract 570, Kings County, New York",51159,20547,48108,50488,62847,90476,36731,18393,35446,36932,43542,51328
36047057100,"Census Tract 571, Kings County, New York",53750,-,-,54516,49783,57821,41703,13846,33750,27224,50465,71029
36047057200,"Census Tract 572, Kings County, New York",12360,9416,-,10217,-,-,22216,13705,21007,26327,68219,-
36047057300,"Census Tract 573, Kings County, New York",53966,-,45074,50859,67833,54464,46452,-,16083,79183,51250,58036
36047057400,"Census Tract 574, Kings County, New York",53779,13125,51761,65417,70417,80703,40640,16667,25833,34167,54531,70313
36047057500,"Census Tract 575, Kings County, New York",57188,-,36625,54516,64750,52458,61075,-,-,65833,65074,63750
36047057600,"Census Tract 576, Kings County, New York",41797,21103,-,50313,50833,82857,37955,17316,29000,30417,63869,41597
36047057800,"Census Tract 578, Kings County, New York",37460,12841,30795,78421,36815,60938,28314,16750,16450,27941,40938,-
36047057900,"Census Tract 579, Kings County, New York",44415,47026,28182,39688,45000,49792,40046,-,-,31719,44063,61167
36047058000,"Census Tract 580, Kings County, New York",33349,19609,22826,36905,36250,42396,29769,-,15000,36442,35000,78906
36047058200,"Census Tract 582, Kings County, New York",45096,-,47212,-,-,86369,-,-,32599,6563,7557,-
