GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - Less than high school graduate,Margin of Error; Total: - Less than high school graduate,Estimate; Total: - High school graduate (includes equivalency),Margin of Error; Total: - High school graduate (includes equivalency),Estimate; Total: - Some college or associate's degree,Margin of Error; Total: - Some college or associate's degree,Estimate; Total: - Bachelor's degree,Margin of Error; Total: - Bachelor's degree,Estimate; Total: - Graduate or professional degree,Margin of Error; Total: - Graduate or professional degree,Estimate; Total: - Male:,Margin of Error; Total: - Male:,Estimate; Total: - Male: - Less than high school graduate,Margin of Error; Total: - Male: - Less than high school graduate,Estimate; Total: - Male: - High school graduate (includes equivalency),Margin of Error; Total: - Male: - High school graduate (includes equivalency),Estimate; Total: - Male: - Some college or associate's degree,Margin of Error; Total: - Male: - Some college or associate's degree,Estimate; Total: - Male: - Bachelor's degree,Margin of Error; Total: - Male: - Bachelor's degree,Estimate; Total: - Male: - Graduate or professional degree,Margin of Error; Total: - Male: - Graduate or professional degree,Estimate; Total: - Female:,Margin of Error; Total: - Female:,Estimate; Total: - Female: - Less than high school graduate,Margin of Error; Total: - Female: - Less than high school graduate,Estimate; Total: - Female: - High school graduate (includes equivalency),Margin of Error; Total: - Female: - High school graduate (includes equivalency),Estimate; Total: - Female: - Some college or associate's degree,Margin of Error; Total: - Female: - Some college or associate's degree,Estimate; Total: - Female: - Bachelor's degree,Margin of Error; Total: - Female: - Bachelor's degree,Estimate; Total: - Female: - Graduate or professional degree,Margin of Error; Total: - Female: - Graduate or professional degree
1400000US36071015200,36071015200,"Census Tract 152, Orange County, New York",50955,11339,-,**,30380,13827,50162,16849,61806,25065,71613,13619,64368,5204,-,**,36220,34644,61475,21369,72571,11655,85168,20245,41932,9493,-,**,22478,12734,43424,22177,45476,9590,56125,34125
1400000US36073040200,36073040200,"Census Tract 402, Orleans County, New York",36625,6891,22070,6689,34185,3955,44844,2707,-,**,91000,72804,46734,9719,25375,9530,52857,13738,46855,7242,-,**,130789,91863,31442,4580,"2,500-",***,29493,5145,37857,8035,31964,25614,75682,43015
1400000US36073040300,36073040300,"Census Tract 403, Orleans County, New York",30920,2650,-,**,28781,2713,31204,10478,44773,18765,51364,22929,33250,4527,25739,23967,30927,3320,36927,7256,43333,22136,73417,6292,26354,3041,-,**,25625,2419,22708,8024,54375,37301,43542,20416
1400000US36073040400,36073040400,"Census Tract 404, Orleans County, New York",32440,7448,-,**,27083,9083,22222,6949,37679,25189,65469,12890,45616,10677,-,**,38580,14976,33250,28408,53235,33574,69844,17813,25281,5950,-,**,22813,7828,20906,9942,31250,15447,56750,20316
1400000US36073040500,36073040500,"Census Tract 405, Orleans County, New York",31051,1652,30897,829,26681,7189,26603,6850,37308,29520,53913,33060,32802,4597,-,**,42650,23873,31434,6241,-,**,-,**,23387,4957,-,**,19489,5253,21250,5943,-,**,-,**
1400000US36073040600,36073040600,"Census Tract 406, Orleans County, New York",35868,4256,29167,20408,31422,5545,32974,10937,52961,19527,73377,9858,46397,7169,50956,37835,40308,6903,38750,23737,60986,6952,78973,9824,29554,7849,-,**,25404,7811,24405,12386,32794,10555,72523,35138
1400000US36073040700,36073040700,"Census Tract 407, Orleans County, New York",28950,7958,15842,10873,30068,9848,34679,14978,78667,77353,57564,12437,37176,11315,21483,7109,40735,37670,40781,9930,91250,32709,-,**,23960,3344,4024,706,27270,8500,23578,13886,-,**,-,**
1400000US36073040801,36073040801,"Census Tract 408.01, Orleans County, New York",32861,5215,30729,17500,31129,4350,35104,6778,31154,23622,68462,28839,37545,5207,31563,16574,40119,10905,38043,5876,-,**,87321,62294,30018,4155,-,**,26300,2833,30938,12805,38269,24207,64063,46492
1400000US36073040802,36073040802,"Census Tract 408.02, Orleans County, New York",31125,3727,17375,9948,29566,4604,31964,11777,50040,8615,-,**,42321,7316,25192,12973,30833,12767,44295,8933,51492,10248,-,**,26758,2664,16875,7494,24911,10420,25833,4735,31250,17974,93750,44409
1400000US36073401200,36073401200,"Census Tract 4012, Orleans County, New York",32438,6749,25637,5132,36705,3171,30906,5882,42574,23126,84167,34803,35697,4505,26076,3976,38500,4625,36544,10090,25000,16275,68571,20826,30500,5602,15417,9176,29750,4001,26136,3050,44926,19789,95500,14976
1400000US36073401300,36073401300,"Census Tract 4013, Orleans County, New York",33240,3899,22188,13675,31700,2827,32069,3681,46667,10625,55500,5537,40285,7028,28750,13397,36157,8754,41118,9038,59750,18636,-,**,29958,2394,10417,4191,22216,6407,29643,3025,26250,16954,55333,5446
1400000US36073990000,36073990000,"Census Tract 9900, Orleans County, New York",-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**
1400000US36075020100,36075020100,"Census Tract 201, Oswego County, New York",29701,2675,24276,7130,27908,2989,36250,9645,31458,19662,63333,5665,35921,5155,29722,10780,33438,5944,47813,7122,30208,23180,-,**,24228,3507,10125,4007,20577,9159,25547,3084,45208,44540,62639,9237
1400000US36075020200,36075020200,"Census Tract 202, Oswego County, New York",34408,5263,-,**,26607,4633,37008,6921,42031,31196,56932,3008,45068,7026,21625,8826,29167,8135,56696,14224,-,**,60179,5210,26776,5734,6397,340,24500,3568,23690,7010,49375,27880,55511,10742
1400000US36075020301,36075020301,"Census Tract 203.01, Oswego County, New York",31125,3371,-,**,24750,6567,31344,3098,31979,7728,56579,4124,36167,5979,-,**,29250,12221,37222,17702,-,**,59583,15974,21768,7439,-,**,20833,5775,21438,10350,-,**,55921,5040
1400000US36075020302,36075020302,"Census Tract 203.02, Oswego County, New York",30675,8066,-,**,27917,12867,37542,12529,45156,19920,57262,23361,38661,8564,-,**,35313,12185,59500,30044,48036,42843,66964,16235,24569,7919,"2,500-",***,21797,11155,24539,8673,39643,21487,56161,13595
1400000US36075020400,36075020400,"Census Tract 204, Oswego County, New York",34813,6430,10000,6959,25816,2659,42031,11533,46938,11777,72375,7741,48793,5544,-,**,31204,6682,60911,4593,55054,21098,75688,4997,27003,3078,7321,4989,20865,8738,28803,3208,36875,33436,64167,21205
1400000US36075020500,36075020500,"Census Tract 205, Oswego County, New York",32962,2643,22768,3996,31383,2240,35711,2926,36500,7387,60781,11613,39275,3003,31477,4712,38563,4715,42143,5130,63194,33408,54375,16055,25919,2126,15705,1874,25368,2808,28942,7084,25417,10740,62826,15116
1400000US36075020600,36075020600,"Census Tract 206, Oswego County, New York",35081,4159,26422,9324,30000,10163,36893,7323,40000,4787,43333,26534,40515,5112,30671,4578,42581,11908,40938,3314,35938,9307,119063,86191,28846,5634,10938,9885,18788,3313,34659,9670,42031,7702,35809,7804
1400000US36075020701,36075020701,"Census Tract 207.01, Oswego County, New York",36047,4254,-,**,30469,7754,36941,7146,61042,20350,50385,24501,37413,7414,-,**,35640,5345,43110,20688,55962,22597,-,**,35184,14069,-,**,23994,3393,36383,9844,74107,33634,50673,14472
1400000US36075020702,36075020702,"Census Tract 207.02, Oswego County, New York",29554,5265,27500,7386,22162,3387,31705,8849,62500,20517,71818,15227,37692,7813,-,**,24120,12401,35417,13369,86250,24993,82321,34009,26670,1972,28125,9982,20863,3674,30703,7918,-,**,70341,9942
1400000US36075020703,36075020703,"Census Tract 207.03, Oswego County, New York",42420,3373,40795,2162,40060,11844,41471,4295,60875,13315,68646,5899,45594,9673,41780,11767,43977,15078,42197,7937,68472,22277,-,**,41216,3663,-,**,31974,13466,40139,10634,53021,3260,68854,6885
1400000US36075020800,36075020800,"Census Tract 208, Oswego County, New York",33411,4781,10919,5550,33625,8270,35307,4263,49792,28857,46442,29047,42227,6722,-,**,41453,4742,45721,10756,58333,20436,-,**,20903,2707,10417,7693,20968,7188,20255,7538,-,**,46442,29047
1400000US36075020901,36075020901,"Census Tract 209.01, Oswego County, New York",27327,2443,13056,11471,28125,5302,26096,1592,30577,5705,-,**,31042,5636,-,**,33750,11424,29000,4849,-,**,-,**,23405,3375,"2,500-",***,21691,8473,23017,2039,29375,5289,-,**
1400000US36075020902,36075020902,"Census Tract 209.02, Oswego County, New York",37500,7406,27188,24316,35913,16714,35897,3784,43324,6203,66544,16424,42076,6561,-,**,45167,40249,37419,8061,47321,20142,84597,7244,35234,10792,-,**,35159,14075,23702,14740,28235,10317,57321,6874
1400000US36075021000,36075021000,"Census Tract 210, Oswego County, New York",30804,6045,24070,10460,28358,5952,30469,9474,48350,12452,54318,24541,31985,6945,24244,15210,30625,8581,35045,15244,57888,40862,70000,47259,29622,7412,-,**,22981,9696,29397,9936,48125,13825,44000,23098
1400000US36075021101,36075021101,"Census Tract 211.01, Oswego County, New York",33161,3872,35573,16532,29922,6918,33370,8182,34688,22513,39688,32812,35400,2350,36615,20785,35128,6005,34648,12789,-,**,59583,49791,25893,9812,-,**,20156,6969,28594,12135,34922,24616,39063,15910
1400000US36075021102,36075021102,"Census Tract 211.02, Oswego County, New York",26808,4594,-,**,23894,5293,29583,5835,-,**,58304,11622,30382,11212,36667,27445,22569,13126,36750,13312,40870,28346,-,**,26383,2965,-,**,25882,8771,26542,2841,16023,4615,58750,10654
1400000US36075021103,36075021103,"Census Tract 211.03, Oswego County, New York",40054,6902,-,**,33269,9122,36250,11883,54038,12631,52250,9810,42355,6238,-,**,41651,4727,45341,14396,61417,23420,-,**,31375,5017,-,**,20588,13943,30859,11542,53221,28504,55150,12258
1400000US36075021104,36075021104,"Census Tract 211.04, Oswego County, New York",31650,3041,25982,544,28571,9717,31053,2461,34083,21870,42321,35812,33750,7658,-,**,38833,10877,31875,12215,-,**,-,**,28780,3831,25761,18940,20703,4461,29338,3429,34167,24753,59375,17750
1400000US36075021200,36075021200,"Census Tract 212, Oswego County, New York",36556,6111,23488,5289,28158,8804,41199,6358,-,**,72978,9046,48384,6759,-,**,38789,18042,55296,8206,-,**,87969,45428,30950,7258,23780,4913,20750,9832,33262,3660,-,**,72757,26226
1400000US36075021300,36075021300,"Census Tract 213, Oswego County, New York",30292,2273,24531,8873,29809,2532,34524,8661,30446,8131,30568,15181,43787,6606,32679,24842,42543,12599,50893,24082,27308,9110,-,**,24177,2108,19167,6585,24142,3415,24551,4052,-,**,30455,13408
1400000US36075021401,36075021401,"Census Tract 214.01, Oswego County, New York",38951,2797,24028,15778,36202,7337,29191,6696,50263,15364,58792,5057,51435,8348,38750,18938,36971,10405,40972,22990,61625,35412,65417,16611,31333,5059,-,**,32500,14458,21736,9287,35101,7139,55655,9067
1400000US36075021402,36075021402,"Census Tract 214.02, Oswego County, New York",41458,6883,-,**,34769,4097,41071,3938,39375,11282,64948,4398,52868,10018,-,**,38417,13202,51923,6081,62946,19317,65417,4957,35563,3964,-,**,33462,2661,26563,1755,34375,6832,64659,9613
1400000US36075021501,36075021501,"Census Tract 215.01, Oswego County, New York",35083,4321,16964,8965,36685,6190,37500,8344,35500,17247,-,**,45099,6842,14821,7210,45000,6379,56875,17480,-,**,-,**,24079,5043,-,**,22188,6751,25792,5187,-,**,-,**
1400000US36075021502,36075021502,"Census Tract 215.02, Oswego County, New York",34432,6901,16756,13309,24468,16890,38168,10392,32404,18202,66875,20480,47135,8842,50000,42416,36719,22110,46027,21347,120455,84564,-,**,24462,3181,14228,5420,20114,5311,37672,19998,24719,3530,59922,32436
1400000US36075021601,36075021601,"Census Tract 216.01, Oswego County, New York",26383,6161,31857,10321,21589,2224,16961,6205,38148,20480,53958,15157,30426,7503,33281,17648,22070,3590,25817,5594,38472,15243,-,**,20556,9784,-,**,21019,11555,10956,7917,-,**,68750,35915
1400000US36075021602,36075021602,"Census Tract 216.02, Oswego County, New York",26607,6399,10443,8782,25313,9842,31411,10168,-,**,46202,26037,30262,11958,-,**,26172,10708,42222,25257,-,**,-,**,25530,6778,11276,878,-,**,25966,5781,13824,9864,57604,24756
1400000US36075021603,36075021603,"Census Tract 216.03, Oswego County, New York",44489,10231,-,**,36838,18443,34805,6381,47321,14548,75333,13925,56739,11410,-,**,75893,60510,41167,11635,56250,12483,77143,33215,37436,3049,-,**,-,**,32557,18057,35469,3393,70278,12273
1400000US36075021604,36075021604,"Census Tract 216.04, Oswego County, New York",30330,8770,-,**,23456,16515,30625,8821,50260,30586,54900,9815,41250,14701,19239,7778,36301,4780,-,**,92361,35907,61691,16230,17679,8047,-,**,12250,7590,21902,21055,20227,20135,46607,17777
1400000US36075021605,36075021605,"Census Tract 216.05, Oswego County, New York",31230,2793,25694,12905,24191,11333,30352,12914,34018,15361,46250,20199,43906,6850,-,**,63547,22857,39417,19988,42679,31297,44196,23077,21587,10828,-,**,16500,5069,22404,14418,33839,12111,72679,57822
1400000US36075990000,36075990000,"Census Tract 9900, Oswego County, New York",-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**
1400000US36077590100,36077590100,"Census Tract 5901, Otsego County, New York",30181,2348,16845,5621,27269,2484,30703,4129,34783,5669,49519,16485,32354,3214,25208,18958,29226,3889,35486,5497,37688,9654,60833,20623,26472,2508,8750,7630,25063,5036,24688,3484,34226,4899,42321,20730
1400000US36077590201,36077590201,"Census Tract 5902.01, Otsego County, New York",31981,2777,21136,11444,27400,4761,30565,3625,36382,8966,51979,14521,36500,4634,45125,44801,42813,17322,34485,4855,35921,8953,82813,81947,26974,6928,-,**,21688,4361,22159,12332,39688,30658,50000,13982
1400000US36077590202,36077590202,"Census Tract 5902.02, Otsego County, New York",37034,8497,26328,1132,30694,4675,28021,7560,50208,12267,57938,12051,50152,11978,-,**,45208,8261,22465,12024,61011,12338,110000,53270,31165,1605,-,**,28313,4892,30451,8506,44583,9673,36875,14951
1400000US36077590300,36077590300,"Census Tract 5903, Otsego County, New York",31191,3531,23571,5954,28188,3923,29563,8067,40795,9957,62222,10572,37941,6397,26328,4088,35385,6398,41875,9391,47159,8907,73438,21135,26250,2267,12321,8576,22225,3019,26223,1677,32500,13695,60139,10278
1400000US36077590400,36077590400,"Census Tract 5904, Otsego County, New York",32213,1688,22679,5381,27088,2386,34244,2641,35398,4466,54444,4748,34396,2413,29375,12677,32131,2415,34231,3582,39167,14038,60000,29550,28587,3184,14688,8831,22155,3317,34265,5499,33125,6116,53409,3839
1400000US36077590500,36077590500,"Census Tract 5905, Otsego County, New York",27104,2791,-,**,25986,4713,29196,4398,24755,7695,48000,14327,31310,6632,-,**,26995,6222,32813,16768,40455,29165,46250,13109,23625,3489,9327,9276,16645,8490,27454,4383,22908,2222,53750,31917
1400000US36077590600,36077590600,"Census Tract 5906, Otsego County, New York",36199,1391,21875,3694,33824,4945,32778,5629,58750,23511,55500,8751,37404,3497,-,**,35625,4706,35313,5622,80625,34333,73750,15171,34375,4882,22292,3086,30208,7144,29167,9220,41250,23222,46932,6901
1400000US36077590700,36077590700,"Census Tract 5907, Otsego County, New York",28224,2994,25430,3469,25465,3848,29405,8441,31875,8807,61875,23923,34278,4231,25208,4675,32273,6984,40875,13227,51250,38620,92708,35746,23657,4750,25714,23385,20463,2447,25125,6939,21750,6442,53500,26096
1400000US36077590800,36077590800,"Census Tract 5908, Otsego County, New York",35035,7971,6964,6025,26832,5549,31560,2360,50385,21904,57348,7049,40345,12029,-,**,31094,6502,36537,16959,56542,50585,62188,10812,30339,5290,-,**,10189,7733,28362,13018,-,**,56198,7747
1400000US36077590900,36077590900,"Census Tract 5909, Otsego County, New York",36188,12323,-,**,20917,6950,37679,21046,40987,13254,50263,5847,42500,7661,-,**,-,**,42727,4453,41908,21474,68750,44884,26719,4000,-,**,20375,9820,26364,7866,38409,29394,47308,8482
1400000US36077591000,36077591000,"Census Tract 5910, Otsego County, New York",31265,4183,-,**,32596,9053,25625,12504,24938,6997,57120,6372,35625,5561,-,**,31786,11262,30577,7703,24612,9528,60799,11679,30000,10912,-,**,-,**,10769,10591,26071,10168,55294,11459
1400000US36077591100,36077591100,"Census Tract 5911, Otsego County, New York",23450,7244,30132,20864,18063,8796,19788,7831,19722,13484,55781,11849,26266,4732,-,**,24444,14785,25163,11388,-,**,45156,13758,18319,4156,-,**,14911,5099,17931,15534,16333,11546,61667,4225
1400000US36077591200,36077591200,"Census Tract 5912, Otsego County, New York",43897,6868,-,**,30250,8643,40938,6724,28929,10235,66406,11941,51154,7400,-,**,71250,69223,42941,8983,32500,21624,80250,35159,37583,8723,-,**,26324,2960,36750,15360,27031,8432,60000,19072
1400000US36077591300,36077591300,"Census Tract 5913, Otsego County, New York",55000,41710,-,**,-,**,-,**,-,**,-,**,41250,33384,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**
1400000US36077591400,36077591400,"Census Tract 5914, Otsego County, New York",31344,2005,16707,2146,29952,4679,31083,8636,37222,10295,54236,8073,39688,11328,12083,6685,32679,4460,45417,20671,44821,35111,62813,12806,26299,3491,19417,12422,22083,6615,22325,8759,31250,15514,50776,2601
1400000US36077591500,36077591500,"Census Tract 5915, Otsego County, New York",29009,3229,17833,5443,25305,4314,31989,4670,32768,7794,46111,7128,31106,5123,18833,5766,25898,3293,40662,7542,45625,7178,30000,16807,27669,3533,11250,10824,21823,8399,27237,4461,27969,5532,50357,7050
1400000US36077591600,36077591600,"Census Tract 5916, Otsego County, New York",35625,4626,26827,14821,36033,7339,33229,7501,41250,26273,52153,5975,42600,8475,40101,27314,44239,10053,48125,21086,65875,12890,-,**,29458,3249,23583,19589,30375,5306,27500,5390,-,**,52431,5669
1400000US36079010100,36079010100,"Census Tract 101, Putnam County, New York",46250,7130,52917,39961,37371,7765,45391,10894,75195,21251,69125,43440,53444,10997,52986,45524,48598,7721,47188,11429,81563,17368,132000,54440,39924,5131,-,**,34333,15692,39697,10937,52368,37082,55114,27549
1400000US36079010200,36079010200,"Census Tract 102, Putnam County, New York",50084,6254,16875,15495,39028,22334,42446,15899,52139,12767,78088,14775,56103,12631,-,**,54038,38399,51611,30314,68051,22269,87542,41189,41721,7596,-,**,-,**,40221,17895,45370,13885,74875,24873
1400000US36079010300,36079010300,"Census Tract 103, Putnam County, New York",45640,5034,51761,23086,32105,6243,47125,22282,45962,11086,61944,35672,55772,6051,70170,29397,45078,15736,63924,8254,51140,24667,-,**,33939,5933,50795,36700,31224,1801,28365,2547,45216,10327,52015,23448
1400000US36079010400,36079010400,"Census Tract 104, Putnam County, New York",50968,4546,38092,17620,53654,9299,34000,5929,63491,9619,61111,28954,61969,7969,38487,10766,63875,6804,51339,26565,64871,13078,77500,28955,32813,16069,-,**,-,**,21012,17399,51773,24612,-,**
1400000US36079010500,36079010500,"Census Tract 105, Putnam County, New York",51572,6818,36875,19187,42344,8450,34423,9111,53103,20002,108611,23062,73026,14581,58000,10513,46771,23524,42031,34079,80417,23583,136691,47717,39081,7345,30417,24161,-,**,31793,11189,45507,9789,77679,43991
1400000US36079010600,36079010600,"Census Tract 106, Putnam County, New York",56671,7479,12880,2963,32188,18570,55000,14103,46847,12495,102434,14420,67794,15064,-,**,32366,20226,62794,20322,68419,16859,120603,17886,46773,12834,12500,4616,-,**,42443,13476,38750,15793,100303,15542
1400000US36079010700,36079010700,"Census Tract 107, Putnam County, New York",52438,4401,-,**,33125,10937,41429,12762,53015,6063,80156,12074,63917,9957,-,**,42679,12987,52500,15030,80625,38783,101838,12667,40729,7788,-,**,26397,1589,38333,6408,47750,9488,65833,11300
1400000US36079010800,36079010800,"Census Tract 108, Putnam County, New York",43750,16358,-,**,31563,14803,-,**,37022,25414,80991,9149,57188,29656,-,**,50781,46281,-,**,52188,17959,111786,54051,31689,11552,-,**,21723,12652,31103,19663,26563,18041,69250,20770
1400000US36079010900,36079010900,"Census Tract 109, Putnam County, New York",58663,5963,-,**,40534,6714,61048,5463,76110,19900,62400,38731,82713,12258,-,**,42276,15720,62310,10112,106352,18580,133125,36935,46039,11086,-,**,36811,8110,56371,33313,50861,15326,53824,15108
1400000US36079011000,36079011000,"Census Tract 110, Putnam County, New York",52773,7136,-,**,29597,6503,52868,9644,63750,19480,91117,6895,61004,10189,-,**,32115,9100,70547,18078,76958,35511,83750,16309,40671,9650,-,**,27823,9386,31089,9990,48333,21205,92162,18025
1400000US36079011100,36079011100,"Census Tract 111, Putnam County, New York",56070,5087,53906,9829,43493,9346,54615,8726,65719,6839,86944,20738,68178,5697,54844,13429,55577,15992,80227,19466,75714,21353,135556,80290,46140,8622,-,**,26696,12376,37976,5126,60568,12499,84135,11825
1400000US36079011200,36079011200,"Census Tract 112, Putnam County, New York",56867,7709,-,**,42917,30784,64375,16369,61500,17253,82849,22936,61901,19263,-,**,52278,29783,69551,26148,84750,26189,83532,32481,50265,4908,-,**,-,**,51029,22876,41773,11222,69135,35447
1400000US36079011300,36079011300,"Census Tract 113, Putnam County, New York",60829,8072,39625,35604,33886,11803,60515,19125,66020,11402,76723,25467,69946,16841,-,**,-,**,85184,23025,66198,25347,88125,32029,51208,8244,-,**,33804,3015,31042,21961,65714,15097,76081,26457
